,org_index,spoke_id,spoke_name
1310,1310,1630693,Gemmata sp. SH-PL17
1311,1311,173480,Gemmatimonas aurantiaca
1312,1312,2732249,Gemmatimonas groenlandica
1313,1313,1379270,Gemmatimonas phototrophica
1314,1314,861299,Gemmatirosa kalamazoonensis
1315,1315,2169400,Gemmobacter aquarius
1316,1316,483547,Geoalkalibacter subterraneus
1317,1317,1921421,Geobacillus genomosp. 3
1318,1318,1462,Geobacillus kaustophilus
1319,1319,1233873,Geobacillus sp. GHH01
1320,1320,1813182,Geobacillus sp. JS12
1321,1321,471223,Geobacillus sp. WCH70
1322,1322,581103,Geobacillus sp. Y4.1MC1
1323,1323,550542,Geobacillus sp. Y412MC52
1324,1324,1422,Geobacillus stearothermophilus
1325,1325,129338,Geobacillus subterraneus
1326,1326,33938,Geobacillus thermocatenulatus
1327,1327,213419,Geobacillus zalihae
1328,1328,28232,Geobacter metallireducens
1329,1329,345632,Geobacter pickeringii
1330,1330,2597769,Geobacter sp. FeAm09
1331,1331,443143,Geobacter sp. M18
1332,1332,443144,Geobacter sp. M21
1333,1333,1861,Geodermatophilus obscurus
1334,1334,2740185,Geomonas paludis
1335,1335,2585135,Georgenia wutianyii
1336,1336,2589797,Georgenia yuyongxinii
1337,1337,2341112,Georhizobium profundi
1338,1338,1424294,Geosporobacter ferrireducens
1339,1339,1203471,Geotalea daltonii
1340,1340,351604,Geotalea uraniireducens
1341,1341,139438,Geovibrio thiophilus
1342,1342,929813,Gibbsiella quercinecans
1343,1343,1196095,Gilliamella apicola
1344,1344,2608982,Gimesia benthica
1345,1345,2527978,Gimesia panareensis
1346,1346,2596912,Glaciihabitans sp. INWT7
1347,1347,33072,Gloeobacter violaceus
1348,1348,1173026,Gloeocapsa sp. PCC 7428
1349,1349,2546356,Gloeothece citriformis
1350,1350,318683,Gluconobacter albidus
1351,1351,574987,Gluconobacter sphaericus
1352,1352,257438,Gluconobacter thailandicus
1353,1353,256701,Glutamicibacter arilaitensis
1354,1354,162496,Glutamicibacter creatinolyticus
1355,1355,1933880,Glutamicibacter halophytocola
1356,1356,1775880,Glutamicibacter mishrai
1357,1357,257984,Glutamicibacter mysorens
1358,1358,1155384,Glutamicibacter sp. ZJUTW
1359,1359,1434191,Glycocaulis alkaliphilus
1360,1360,84096,Gordonia alkanivorans
1361,1361,2420509,Gordonia insulae
1362,1362,1004901,Gordonia iterans
1363,1363,2758710,Gordonia jinghuaiqii
1364,1364,2665643,Gordonia mangrovi
1365,1365,1136941,Gordonia phthalatica
1366,1366,84595,Gordonia polyisoprenivorans
1367,1367,36822,Gordonia rubripertincta
1368,1368,2676309,Gordonia sp. 135
1369,1369,337191,Gordonia sp. KTR9
1370,1370,2055,Gordonia terrae
1371,1371,471189,Gordonibacter pamelaeae
1372,1372,2663022,Gracilibacillus salitolerans
1373,1373,215591,Gracilinema caldarium
1374,1374,940614,Granulicella mallensis
1375,1375,1617967,Granulicella sp. 5B5
1376,1376,2602070,Granulicella sp. WH15
1377,1377,673,Grimontia hollisae
1378,1378,2419771,Gryllotalpicola protaetiae
1379,1379,256821,Gulosibacter molinativorax
1380,1380,47960,Guyparkeria halophila
1381,1381,195105,Haematobacter massiliensis
1382,1382,1549855,Haematospirillum jordaniae
1383,1383,197575,Haemophilus aegyptius
1384,1384,726,Haemophilus haemolyticus
1385,1385,735,Haemophilus parahaemolyticus
1386,1386,729,Haemophilus parainfluenzae
1387,1387,249188,Haemophilus pittmaniae
1388,1388,569,Hafnia alvei
1389,1389,546367,Hafnia paralvei
1390,1390,158327,Hahella chejuensis
1391,1391,1628392,Hahella sp. KA22
1392,1392,199441,Halalkalibacter krulwichiae
1393,1393,656519,Halanaerobium hydrogeniformans
1394,1394,877500,Halarcobacter anaerophilus
1395,1395,663364,Halarcobacter bivalviorum
1396,1396,1462615,Halarcobacter ebronensis
1397,1397,930805,Halioglobus japonicus
1398,1398,2601894,Halioglobus maricola
1399,1399,1570,Halobacillus halophilus
1400,1400,45668,Halobacillus litoralis
1401,1401,402384,Halobacillus mangrovi
1402,1402,97084,Halobacteriovorax marinus
1403,1403,2382161,Halocella sp. SP3-1
1404,1404,1897729,Halomonas aestuarii
1405,1405,272774,Halomonas alkaliphila
1406,1406,115555,Halomonas axialensis
1407,1407,475662,Halomonas beimenensis
1408,1408,2562282,Halomonas binhaiensis
1409,1409,213554,Halomonas campaniensis
1410,1410,507626,Halomonas chromatireducens
1411,1411,1178482,Halomonas huangheensis
1412,1412,115561,Halomonas hydrothermalis
1413,1413,29570,Halomonas meridiana
1414,1414,390919,Halomonas olivaria
1415,1415,2609667,Halomonas piezotolerans
1416,1416,1883416,Halomonas sp. 1513
1417,1417,1118153,Halomonas sp. GFAJ-1
1418,1418,1504981,Halomonas sp. KO116
1419,1419,1610576,Halomonas sp. R57-5
1420,1420,115553,Halomonas sulfidaeris
1421,1421,2497861,Halomonas tianxiuensis
1422,1422,664683,Halomonas titanicae
1423,1423,44935,Halomonas venusta
1424,1424,857252,Halopseudomonas aestusnigri
1425,1425,553151,Halopseudomonas pelagia
1426,1426,1052,Halorhodospira halochloris
1427,1427,1053,Halorhodospira halophila
1428,1428,376489,Halotalea alkalilenta
1429,1429,65093,Halothece sp. PCC 7418
1430,1430,31909,Halothermothrix orenii
1431,1431,1860122,Halothiobacillus sp. LS2
1432,1432,1763828,Hankyongella ginsenosidimutans
1433,1433,29552,Haploplasma axanthum
1434,1434,1482074,Hartmannibacter diazotrophicus
1435,1435,1498,Hathewaya histolytica
1436,1436,1578720,Helicobacter ailurogastricus
1437,1437,135569,Helicobacter apodemus
1438,1438,37372,Helicobacter bilis
1439,1439,56877,Helicobacter bizzozeronii
1440,1440,45498,Helicobacter cholecystus
1441,1441,222136,Helicobacter enhydrae
1442,1442,214,Helicobacter felis
1443,1443,35817,Helicobacter heilmannii
1444,1444,32025,Helicobacter hepaticus
1445,1445,35818,Helicobacter pullorum
1446,1446,104628,Helicobacter suis
1447,1447,76936,Helicobacter typhlonius
1448,1448,157268,Helicobacter winghamensis
1449,1449,356322,Heliorestis convoluta
1450,1450,92645,Herbaspirillum frisingense
1451,1451,341045,Herbaspirillum hiltneri
1452,1452,863372,Herbaspirillum huttiense
1453,1453,2025949,Herbaspirillum sp. meg3
1454,1454,2735133,Herbiconiux sp. SALV-R1
1455,1455,1679721,Herbinix luporum
1456,1456,204773,Herminiimonas arsenicoxydans
1457,1457,38875,Heyndrickxia oleronia
1458,1458,1476025,Heyndrickxia vini
1459,1459,1620421,Hoeflea sp. IMCC20628
1460,1460,28127,Hoylesella buccalis
1461,1461,76123,Hoylesella enoeca
1462,1462,2599293,Humibacter ginsenosidimutans
1463,1463,2282656,Humibacter sp. BT305
1464,1464,1834198,Hungateiclostridiaceae bacterium KB18
1465,1465,154046,Hungatella hathewayi
1466,1466,2259620,Hydrocarboniclastica marina
1467,1467,547144,Hydrogenobaculum sp. HO
1468,1468,380749,Hydrogenobaculum sp. Y04AAS1
1469,1469,1763535,Hydrogenophaga crassostreae
1470,1470,2716225,Hydrogenophaga crocea
1471,1471,65786,Hydrogenophaga intermedia
1472,1472,47421,Hydrogenophaga pseudoflava
1473,1473,2651974,Hydrogenophaga sp. BPS33
1474,1474,2565558,Hydrogenophaga sp. PAMC20947
1475,1475,795665,Hydrogenophaga sp. PBC
1476,1476,1842537,Hydrogenophaga sp. RAC07
1477,1477,297,Hydrogenophilus thermoluteolus
1478,1478,39765,Hydrogenovibrio crunogenus
1479,1479,28885,Hydrogenovibrio marinus
1480,1480,265883,Hydrogenovibrio thermophilus
1481,1481,2607656,Hymenobacter busanensis
1482,1482,2502781,Hymenobacter jejuensis
1483,1483,1850093,Hymenobacter nivis
1484,1484,2319843,Hymenobacter oligotrophus
1485,1485,1484116,Hymenobacter psoromatis
1486,1486,1385715,Hymenobacter qilianensis
1487,1487,1411621,Hymenobacter sedentarius
1488,1488,1356852,Hymenobacter sp. APR13
1489,1489,1385663,Hymenobacter sp. DG25A
1490,1490,1385664,Hymenobacter sp. DG25B
1491,1491,1484118,Hymenobacter sp. PAMC 26628
1492,1492,2735321,Hymenobacter taeanensis
1493,1493,2602016,Hypericibacter adhaerens
1494,1494,2602015,Hypericibacter terrae
1495,1495,2749086,Hyphobacterium sp. CCMP332
1496,1496,717785,Hyphomicrobium sp. MC1
1497,1497,121290,Hyphomicrobium sulfonivorans
1498,1498,1690484,Hyphomonadaceae bacterium UKL13-1
1499,1499,81032,Hyphomonas neptunium
1500,1500,242600,Ichthyobacterium seriolicida
1501,1501,36863,Ideonella dechloratans
1502,1502,86102,Idiomarina abyssalis
1503,1503,1096243,Idiomarina piscisalsi
1504,1504,2100422,Idiomarina sp. OT37-5b
1505,1505,591197,Ignavibacterium album
1506,1506,89093,Ignavigranum ruoffiae
1507,1507,467094,Ilumatobacter coccineus
1508,1508,1810504,Immundisolibacter cernigliae
1509,1509,261299,Intestinibacter bartlettii
1510,1510,2487118,Intestinibaculum porci
1511,1511,1297617,Intestinimonas butyriciproducens
1512,1512,53358,Intrasporangium calvum
1513,1513,2496266,Iodobacter ciconiae
1514,1514,537,Iodobacter fluviatilis
1515,1515,857417,Janibacter indicus
1516,1516,53458,Janibacter limosus
1517,1517,262209,Janibacter melonis
1518,1518,2761047,Janibacter sp. YB324
1519,1519,290400,Jannaschia sp. CCS1
1520,1520,55508,Janthinobacterium agaricidamnosum
1521,1521,29581,Janthinobacterium lividum
1522,1522,2497863,Janthinobacterium sp. 17J80-10
1523,1523,1644131,Janthinobacterium sp. 1_2014MBL_MicDiv
1524,1524,1236179,Janthinobacterium sp. B9-8
1525,1525,1938606,Janthinobacterium sp. LM6
1526,1526,375286,Janthinobacterium sp. Marseille
1527,1527,368607,Janthinobacterium svalbardensis
1528,1528,2590869,Janthinobacterium tructae
1529,1529,2579935,Jejubacter calystegiae
1530,1530,1906741,Jeongeupia sp. USM3
1531,1531,1868794,Jeotgalibaca arthritidis
1532,1532,2496265,Jeotgalibaca ciconiae
1533,1533,708126,Jeotgalibaca dankookensis
1534,1534,1868793,Jeotgalibaca porci
1535,1535,1903686,Jeotgalibaca sp. PTS2502
1536,1536,1508404,Jeotgalibacillus malaysiensis
1537,1537,2498113,Jinshanibacter zhutongyuii
1538,1538,266748,Kaistella antarctica
1539,1539,1241979,Kaistella carnis
1540,1540,2487074,Kaistella daneshvariae
1541,1541,421525,Kaistella haifensis
1542,1542,266749,Kaistella jeonii
1543,1543,914150,Kangiella geojedonensis
1544,1544,1561924,Kangiella profundi
1545,1545,1144748,Kangiella sediminilitoris
1546,1546,1278232,Keratinibaculum paraultunense
1547,1547,206506,Kerstersia gyiorum
1548,1548,1917421,Ketobacter alkanivorans
1549,1549,92947,Ketogulonicigenium robustum
1550,1550,860235,Kibdelosporangium phytohabitans
1551,1551,2708301,Kineobactrum salinum
1552,1552,131568,Kineococcus radiotolerans
1553,1553,504,Kingella kingae
1554,1554,505,Kingella oralis
1555,1555,265175,Kingella potus
1556,1556,1307763,Kiritimatiella glycovorans
1557,1557,68173,Kitasatospora albolonga
1558,1558,1894,Kitasatospora aureofaciens
1559,1559,2018025,Kitasatospora sp. MMS16-BH015
1560,1560,2742135,Kitasatospora sp. NA04385
1561,1561,2489010,Klebsiella africana
1562,1562,2058152,Klebsiella grimontii
1563,1563,2153354,Klebsiella huaxiensis
1564,1564,2587529,Klebsiella pasteurii
1565,1565,1463165,Klebsiella quasipneumoniae
1566,1566,2026240,Klebsiella quasivariicola
1567,1567,1905288,Klebsiella sp. LTGPAF-6F
1568,1568,51288,Kluyvera ascorbata
1569,1569,2774055,Kluyvera genomosp. 3
1570,1570,61648,Kluyvera intermedia
1571,1571,446860,Kocuria flava
1572,1572,1049583,Kocuria indica
1573,1573,71999,Kocuria palustris
1574,1574,72000,Kocuria rhizophila
1575,1575,1275,Kocuria rosea
1576,1576,2719588,Kocuria sp. KD4
1577,1577,1272,Kocuria varians
1578,1578,33995,Komagataeibacter europaeus
1579,1579,265960,Komagataeibacter nataicola
1580,1580,215221,Komagataeibacter rhaeticus
1581,1581,265959,Komagataeibacter saccharivorans
1582,1582,28448,Komagataeibacter xylinus
1583,1583,1218801,Kordia antarctica
1584,1584,2282170,Kordia sp. SMS9
1585,1585,208223,Kosakonia cowanii
1586,1586,1005665,Kosakonia oryzendophytica
1587,1587,283686,Kosakonia radicincitans
1588,1588,1158459,Kosakonia sacchari
1589,1589,2492396,Kosakonia sp. CCTCC M2018092
1590,1590,2725560,Kosakonia sp. SMBL-WEM22
1591,1591,651457,Kosmotoga olearia
1592,1592,1330330,Kosmotoga pacifica
1593,1593,153496,Kozakia baliensis
1594,1594,1544730,Kribbella qitaiheensis
1595,1595,714067,Kroppenstedtia eburnea
1596,1596,1380685,Kroppenstedtia pulmonis
1597,1597,2509675,Ktedonosporobacter rubrisoli
1598,1598,1750719,Kurthia sp. 11kri321
1599,1599,1650,Kurthia zopfii
1600,1600,698828,Kushneria konosiri
1601,1601,157779,Kushneria marisflavi
1602,1602,657387,Kushneria phosphatilytica
1603,1603,2055160,Kyrpidia spormannii
1604,1604,1717717,Labilibaculum antarcticum
1605,1605,1391654,Labilithrix luteola
1606,1606,2590016,Labrenzia sp. PHM005
1607,1607,2021862,Labrenzia sp. VG12
1608,1608,2789216,Labrys sp. KNU-23
1609,1609,37482,Laceyella sacchari
1610,1610,617123,Lachnoanaerobaculum umeaense
1611,1611,66219,Lachnoclostridium phytofermentans
1612,1612,1834196,Lachnoclostridium sp. YL32
1613,1613,39485,Lachnospira eligens
1614,1614,2093742,Lachnospiraceae bacterium KM106-2
1615,1615,712991,Lachnospiraceae bacterium oral taxon 500
1616,1616,1526571,Lacimicrobium alkaliphilum
1617,1617,983544,Lacinutrix sp. 5H-3-7-4
1618,1618,2057808,Lacinutrix sp. Bg11-31
1619,1619,1486034,Lacinutrix venerupis
1620,1620,2650471,Lacipirellula parvula
1621,1621,2100821,Lacticaseibacillus chiayiensis
1622,1622,57037,Lacticaseibacillus zeae
1623,1623,271881,Lactiplantibacillus argentoratensis
1624,1624,60520,Lactiplantibacillus paraplantarum
1625,1625,1589,Lactiplantibacillus pentosus
1626,1626,1600,Lactobacillus acetotolerans
1627,1627,83683,Lactobacillus amylolyticus
1628,1628,303541,Lactobacillus apis
1629,1629,47770,Lactobacillus crispatus
1630,1630,52242,Lactobacillus gallinarum
1631,1631,1218494,Lactobacillus helsingborgensis
1632,1632,147802,Lactobacillus iners
1633,1633,151781,Lactobacillus intestinalis
1634,1634,109790,Lactobacillus jensenii
1635,1635,1218493,Lactobacillus kullabergensis
1636,1636,2107999,Lactobacillus paragasseri
1637,1637,508451,Lactobacillus taiwanensis
1638,1638,227945,Lactobacillus ultunensis
1639,1639,2419773,Lactococcus allomyrinae
1640,1640,2749961,Lactococcus carnosus
1641,1641,2749962,Lactococcus paracarnosus
1642,1642,1940789,Lactococcus petauri
1643,1643,1364,Lactococcus piscium
1644,1644,2592653,Lactococcus protaetiae
1645,1645,1366,Lactococcus raffinolactis
1646,1646,1838286,Lacunisphaera limnophila
1647,1647,168471,Laribacter hongkongensis
1648,1648,28038,Latilactobacillus curvatus
1649,1649,60519,Latilactobacillus graminis
1650,1650,1528099,Lawsonella clevelandensis
1651,1651,2108523,Lawsonibacter asaccharolyticus
1652,1652,83655,Leclercia adecarboxylata
1653,1653,1920114,Leclercia sp. LSNIH1
1654,1654,2282309,Leclercia sp. W17
1655,1655,1467,Lederbergia lenta
1656,1656,573501,Leeuwenhoekiella palythoae
1657,1657,45056,Legionella adelaidensis
1658,1658,2708020,Legionella antarctica
1659,1659,28084,Legionella cherrii
1660,1660,1867846,Legionella clemsonensis
1661,1661,45065,Legionella geestiana
1662,1662,449,Legionella hackeliae
1663,1663,454,Legionella israelensis
1664,1664,456,Legionella jordanis
1665,1665,45067,Legionella lansingensis
1666,1666,450,Legionella longbeachae
1667,1667,29423,Legionella oakridgensis
1668,1668,28087,Legionella sainthelensi
1669,1669,452,Legionella spiritensis
1670,1670,66969,Legionella waltersii
1671,1671,150026,Leifsonia shinshuensis
1672,1672,2724914,Leifsonia sp. PS1209
1673,1673,1396826,Leisingera aquaemixtae
1674,1674,2508306,Leisingera sp. NJS201
1675,1675,2508307,Leisingera sp. NJS204
1676,1676,61646,Lelliottia amnigena
1677,1677,158841,Leminorella richardii
1678,1678,1472767,Lentibacillus amyloliquefaciens
1679,1679,2518176,Lentibacillus sp. CBA3610
1680,1680,1138822,Lentilactobacillus curieae
1681,1681,1588,Lentilactobacillus hilgardii
1682,1682,33962,Lentilactobacillus kefiri
1683,1683,152331,Lentilactobacillus parabuchneri
1684,1684,68170,Lentzea aerocolonigenes
1685,1685,65499,Lentzea albida
1686,1686,1586287,Lentzea guizhouensis
1687,1687,1752064,Leptolyngbya sp. NIES-3755
1688,1688,1080068,Leptolyngbya sp. O-77
1689,1689,408139,Leptospira kmetyi
1690,1690,1917830,Leptospira kobayashii
1691,1691,1137606,Leptospira mayottensis
1692,1692,28182,Leptospira noguchii
1693,1693,28183,Leptospira santarosai
1694,1694,2564040,Leptospira tipperaryensis
1695,1695,28184,Leptospira weilii
1696,1696,180,Leptospirillum ferrooxidans
1697,1697,34029,Leptothrix cholodnii
1698,1698,157688,Leptotrichia hofstadii
1699,1699,554406,Leptotrichia hongkongensis
1700,1700,157691,Leptotrichia shahii
1701,1701,712357,Leptotrichia sp. oral taxon 212
1702,1702,712368,Leptotrichia sp. oral taxon 498
1703,1703,1785996,Leptotrichia sp. oral taxon 847
1704,1704,109328,Leptotrichia trevisanii
1705,1705,157687,Leptotrichia wadei
1706,1706,2714933,Leucobacter coleopterorum
1707,1707,683042,Leucobacter denitrificans
1708,1708,2714934,Leucobacter insecticola
1709,1709,340320,Leucobacter luti
1710,1710,1935379,Leucobacter muris
1711,1711,1784719,Leucobacter triazinivorans
1712,1712,2714935,Leucobacter viscericola
1713,1713,1252,Leuconostoc carnosum
1714,1714,33964,Leuconostoc citreum
1715,1715,115778,Leuconostoc gasicomitatum
1716,1716,1246,Leuconostoc lactis
1717,1717,33968,Leuconostoc pseudomesenteroides
1718,1718,1511761,Leuconostoc suionicum
1719,1719,2292255,Levilactobacillus suantsaii
1720,1720,267363,Levilactobacillus zymae
1721,1721,89059,Ligilactobacillus acidipiscis
1722,1722,1601,Ligilactobacillus agilis
1723,1723,1605,Ligilactobacillus animalis
1724,1724,1622,Ligilactobacillus murinus
1725,1725,1623,Ligilactobacillus ruminis
1726,1726,228229,Ligilactobacillus saerimneri
1727,1727,2528010,Lignipirellula cremea
1728,1728,1851148,Limihaloglobus sulfuriphilus
1729,1729,2172103,Limnobaculum parvum
1730,1730,1555112,Limnochorda pilosa
1731,1731,2598579,Limnoglobus roseus
1732,1732,1678129,Limnohabitans sp. 103DPR2
1733,1733,1678128,Limnohabitans sp. 63ED37-2
1734,1734,97478,Limosilactobacillus mucosae
1735,1735,35787,Limosilactobacillus pontis
1736,1736,468911,Liquorilactobacillus hordei
1737,1737,1618,Liquorilactobacillus mali
1738,1738,82688,Liquorilactobacillus nagelii
1739,1739,1641,Listeria grayi
1740,1740,1642,Listeria innocua
1741,1741,529731,Listeria marthii
1742,1742,1640,Listeria seeligeri
1743,1743,1006155,Listeria weihenstephanensis
1744,1744,1643,Listeria welshimeri
1745,1745,718192,Litorilituus sediminis
1746,1746,418701,Litorivicinus lipolyticus
1747,1747,375175,Loigolactobacillus backii
1748,1748,195913,Loktanella salsilacus
1749,1749,1796635,Longicatena caecimuris
1750,1750,1082704,Lonsdalea britannica
1751,1751,1172565,Lonsdalea populi
1752,1752,564369,Luteibacter anthropi
1753,1753,2589080,Luteibacter pinisoli
1754,1754,1133546,Luteimicrobium xylanilyticum
1755,1755,2006110,Luteimonas chenhongjianii
1756,1756,1176533,Luteimonas granuli
1757,1757,2565782,Luteimonas yindakuii
1758,1758,571913,Luteipulveratus mongoliensis
1759,1759,1855912,Luteitalea pratensis
1760,1760,1622118,Lutibacter profundi
1761,1761,2590012,Lysinibacillus agricola
1762,1762,2115968,Lysinibacillus capsici
1763,1763,28031,Lysinibacillus fusiformis
1764,1764,33935,Lysinibacillus macroides
1765,1765,759811,Lysinibacillus pakistanensis
1766,1766,2169540,Lysinibacillus sp. 2017
1767,1767,2081964,Lysinibacillus sp. B2A1
1768,1768,2070463,Lysinibacillus sp. SGAir0095
1769,1769,1421,Lysinibacillus sphaericus
1770,1770,1145276,Lysinibacillus varians
1771,1771,2591633,Lysobacter alkalisoli
1772,1772,435897,Lysobacter capsici
1773,1773,262324,Lysobacter gummosus
1774,1774,1605891,Lysobacter maris
1775,1775,2698682,Lysobacter oculi
1776,1776,453783,Lysobacter soli
1777,1777,2763317,Lysobacter solisilvae
1778,1778,2290922,Lysobacter sp. TY2-98
1779,1779,1903056,Macrococcus bohemicus
1780,1780,198483,Macrococcus brunensis
1781,1781,1855823,Macrococcus canis
1782,1782,69966,Macrococcus caseolyticus
1783,1783,1902580,Macrococcus epidermidis
1784,1784,884684,Mageeibacillus indolicus
1785,1785,1124597,Magnetococcus marinus
1786,1786,1288970,Magnetospira sp. QH-2
1787,1787,84159,Magnetospirillum magneticum
1788,1788,1639348,Magnetospirillum sp. ME-1
1789,1789,1663591,Magnetospirillum sp. XM-1
1790,1790,2528026,Maioricimonas rarisocia
1791,1791,1912871,Malaciobacter canalis
1792,1792,197482,Malaciobacter halophilus
1793,1793,505249,Malaciobacter marinus
1794,1794,1080223,Malaciobacter pacificus
1795,1795,561184,Mameliella alba
1796,1796,150056,Mammaliicoccus fleurettii
1797,1797,42858,Mammaliicoccus lentus
1798,1798,1296,Mammaliicoccus sciuri
1799,1799,643214,Mammaliicoccus stepanovicii
1800,1800,71237,Mammaliicoccus vitulinus
1801,1801,2770636,Mannheimia bovis
1802,1802,85402,Mannheimia granulomatis
1803,1803,1432056,Mannheimia sp. USDA-ARS-USMARC-1261
1804,1804,1178778,Maribacter cobaltidurans
1805,1805,1836467,Maribacter hydrothermalis
1806,1806,313603,Maribacter sp. HTCC2170
1807,1807,2496865,Maribacter sp. MJ134
1808,1808,2681766,Maribellus comscasis
1809,1809,74318,Maricaulis maris
1810,1810,1048,Marichromatium gracile
1811,1811,980251,Mariniblastus fucicola
1812,1812,2027857,Mariniflexile sp. TRM1-10
1813,1813,1911586,Marinilactibacillus sp. 15R
1814,1814,1703343,Marinirhabdus gelatinilytica
1815,1815,1033846,Marinobacter adhaerens
1816,1816,330734,Marinobacter psychrophilus
1817,1817,1420917,Marinobacter salarius
1818,1818,1874317,Marinobacter salinus
1819,1819,1420916,Marinobacter similis
1820,1820,2304594,Marinobacter sp. Arc7-DN-1
1821,1821,490759,Marinobacter sp. BSs20148
1822,1822,1671721,Marinobacter sp. CP1
1823,1823,2547598,Marinobacter sp. JH2
1824,1824,1749259,Marinobacter sp. LQ44
1825,1825,1821621,Marinobacterium aestuarii
1826,1826,383750,Marinomonas arctica
1827,1827,491950,Marinomonas foliarum
1828,1828,178399,Marinomonas primoryensis
1829,1829,491948,Marinomonas rhizomae
1830,1830,314277,Marinomonas sp. MED121
1831,1831,400668,Marinomonas sp. MWYL1
1832,1832,1921086,Mariprofundus aestuarium
1833,1833,1921087,Mariprofundus ferrinatatus
1834,1834,674079,Marisediminicola antarctica
1835,1835,454601,Maritalea myrionectae
1836,1836,1486262,Martelella endophytica
1837,1837,2583532,Martelella lutilitoris
1838,1838,293089,Martelella mediterranea
1839,1839,686597,Martelella sp. AD-3
1840,1840,2765360,Massilia antarctica
1841,1841,2728020,Massilia forsythiae
1842,1842,945844,Massilia oculi
1843,1843,1678028,Massilia sp. NR 4-1
1844,1844,1593482,Massilia sp. YMA4
1845,1845,2045208,Massilia violaceinigra
1846,1846,158847,Megamonas hypermegale
1847,1847,907,Megasphaera elsdenii
1848,1848,2144175,Megasphaera stantonii
1849,1849,2109913,Melaminivora suipulveris
1850,1850,2109944,Mesoflavibacter sp. HG96
1851,1851,45361,Mesomycoplasma conjunctivae
1852,1852,86660,Mesomycoplasma dispar
1853,1853,2120,Mesomycoplasma neurolyticum
1854,1854,29562,Mesomycoplasma ovipneumoniae
1855,1855,216427,Mesoplasma chauliocola
1856,1856,324078,Mesoplasma coleopterae
1857,1857,2149,Mesoplasma entomophilum
1858,1858,225999,Mesoplasma syrphidae
1859,1859,219745,Mesoplasma tabanidae
1860,1860,71433,Mesorhizobium amorphae
1861,1861,536018,Mesorhizobium australicum
1862,1862,1777866,Mesorhizobium erdmanii
1863,1863,28104,Mesorhizobium huakuii
1864,1864,1777867,Mesorhizobium jarvisii
1865,1865,2584466,Mesorhizobium sp. 8
1866,1866,2493668,Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2
1867,1867,2082387,Mesorhizobium sp. Pch-S
1868,1868,278153,Mesorhizobium sp. WSM1497
1869,1869,1236046,Mesotoga infera
1870,1870,1184387,Mesotoga prima
1871,1871,152268,Metabacillus litoralis
1872,1872,2567941,Metabacillus sediminilitoris
1873,1873,2745198,Metabacillus sp. KUDC1714
1874,1874,45363,Metamycoplasma alkalescens
1875,1875,29554,Metamycoplasma canadense
1876,1876,92401,Metamycoplasma cloacale
1877,1877,29559,Metamycoplasma hyosynoviae
1878,1878,2121,Metamycoplasma orale
1879,1879,142649,Metamycoplasma phocicerebrale
1880,1880,2124,Metamycoplasma salivarium
1881,1881,105560,Methylibium petroleiphilum
1882,1882,2082386,Methylibium sp. Pch-M
1883,1883,270351,Methylobacterium aquaticum
1884,1884,2051553,Methylobacterium currus
1885,1885,2202825,Methylobacterium durans
1886,1886,1775910,Methylobacterium indicum
1887,1887,114616,Methylobacterium nodulans
1888,1888,2202828,Methylobacterium radiodurans
1889,1889,31998,Methylobacterium radiotolerans
1890,1890,426117,Methylobacterium sp. 4-46
1891,1891,925818,Methylobacterium sp. AMS5
1892,1892,2067957,Methylobacterium sp. DM1
1893,1893,739141,Methylobacterium sp. XJLW
1894,1894,2202827,Methylobacterium terrae
1895,1895,1432792,Methylocaldum marinum
1896,1896,1384459,Methyloceanibacter caenitepidi
1897,1897,199596,Methylocella silvestris
1898,1898,227605,Methylocella tundrae
1899,1899,414,Methylococcus capsulatus
1900,1900,655015,Methylocystis bryophila
1901,1901,391905,Methylocystis heyeri
1902,1902,134,Methylocystis parvus
1903,1903,173366,Methylocystis rosea
1904,1904,187303,Methylocystis sp. SC2
1905,1905,2742204,Methyloligella sp. GL2
1906,1906,1760988,Methylomagnum ishizawai
1907,1907,1538553,Methylomonas denitrificans
1908,1908,702114,Methylomonas koyamae
1909,1909,421,Methylomonas methanica
1910,1910,1727196,Methylomonas sp. DH-1
1911,1911,1930071,Methylomusa anaerophila
1912,1912,754477,Methylophaga frappieri
1913,1913,754476,Methylophaga nitratireducenticrescens
1914,1914,1662285,Methylophilus sp. TWE2
1915,1915,223967,Methylorubrum populi
1916,1916,29429,Methylorubrum zatmanii
1917,1917,359408,Methylotenera mobilis
1918,1918,95641,Methylotuvimicrobium buryatense
1919,1919,1842540,Methyloversatilis sp. RAC08
1920,1920,569860,Methylovirgula ligni
1921,1921,1704499,Methylovulum psychrotolerans
1922,1922,36805,Microbacterium aurum
1923,1923,582680,Microbacterium azadirachtae
1924,1924,2614638,Microbacterium caowuchunii
1925,1925,84292,Microbacterium chocolatum
1926,1926,104336,Microbacterium foliorum
1927,1927,162426,Microbacterium hominis
1928,1928,33885,Microbacterium lacticum
1929,1929,1072463,Microbacterium lemovicicum
1930,1930,33918,Microbacterium liquefaciens
1931,1931,2614639,Microbacterium lushaniae
1932,1932,273677,Microbacterium oleivorans
1933,1933,82380,Microbacterium oxydans
1934,1934,300019,Microbacterium paludicola
1935,1935,199592,Microbacterium paraoxydans
1936,1936,2509458,Microbacterium protaetiae
1937,1937,904291,Microbacterium sediminis
